Name,Physical Storage Quantity,Storage Unit,GroupName,Date_week,Month,Stock_Class,Cycle,Max_Stock
COURGETTE,4.25,KG,Legumes Frais,dimanche,2024-01,A,2,28.6
COUSCOUS EN PAQUET,12.0,PC (1 PC),Epicerie,jeudi,2024-01,D,2,28.0
COUTEAU A PAIN 20CM,2.0,PC (1 PC),Accessoire & couvert,vendredi,2024-01,C,2,5.0
COUVERCLE POUR GOB 16 OZ ET 14 OZ,200.0,PC,Consommable,jeudi,2024-01,D,2,1250.0
CREME DE BALSAMIQUE,4.0,BTL (1 ML),Epicerie,jeudi,2024-01,D,2,10.0
DADDY'S CHIPS SAVORY TRUFFE PARMESAN 70G,75.0,PC,Epicerie,dimanche,2024-01,B,2,165.0
DADDY'S CHIPS SPICY PAPRIKA 70G,45.0,PC (1 PC),Epicerie,dimanche,2024-01,A,2,165.0
DINOL,70.0,BIDON (1 KG),Hygiène,samedi,2024-01,A,2,135.0
EMBALLAGE EN CARTON 30*12*6,100.0,PC (1 PC),Consommable,jeudi,2024-01,D,2,300.0
EMINCE DE BOEUF PORT. SURGELE,17.4,KG (1000 GR),Viandes Surgelées,vendredi,2024-01,A,2,79.49000000000001
ESCALOPE POULET FRAIS,239.27,PC (1 KG),Volaille Surgelée,samedi,2024-01,A,2,503.16
ESCALOPE POULET PANE CONGELE,13.88,KG (1 KG),Volaille Surgelée,mardi,2024-01,A,2,128.91
ESSUIT TOUT JUMBO,106.0,PC (1 KG),Hygiène,vendredi,2024-01,A,2,157.0
FARINE EN PAQUET,10.0,PC (1 KG),Epicerie,mardi,2024-01,A,2,252.0
FILM ETIRABLE 725GR,19.0,PC (1 GR),Consommable,vendredi,2024-01,A,2,38.0
FRAISE FRAIS,12.95,PC (1 KG),Fruits & Legumes Frais,mercredi,2024-01,A,2,64.35
FRITE SURGELE 9/9 CLASSIC 2.5 KG,135.0,KG (2.5 KG),Legumes Surgelés,samedi,2024-01,A,2,290.0
FRITE SURGELE WEDGES 2.5 KG,2.5,KG (2.5 KG),Legumes Surgelés,mercredi,2024-01,B,2,90.0
FROMAGE CAMEMBERT 240g,8.0,BTE (240 GR),Beurre Oeuf Fromage,vendredi,2024-01,D,2,12.0
FROMAGE CHEDDAR PORTION KG,19.555,KG,Beurre Oeuf Fromage,samedi,2024-01,B,2,24.45
FROMAGE EDAM MEULE,5.9,KG (1 KG),Beurre Oeuf Fromage,samedi,2024-01,B,2,35.622
FROMAGE FETA (Nature),0.64,PC (1 KG),Beurre Oeuf Fromage,vendredi,2024-01,D,2,1.6
FROMAGE LAND OR,1.8,PC (1 KG),Beurre Oeuf Fromage,samedi,2024-01,A,2,25.4
FROMAGE MAASDAM EN BLOC PB,26.0,KG,Beurre Oeuf Fromage,samedi,2024-01,A,2,65.5
FROMAGE MEULE GOUDA KG,15.168,KG (1 KG),Beurre Oeuf Fromage,samedi,2024-01,A,2,32.932
FROMAGE MOZARELLA CARRE KG,82.0,KG (1 KG),Beurre Oeuf Fromage,samedi,2024-01,B,2,145.0
FROMAGE MOZZARELLA MINI,9.0,PC,Beurre Oeuf Fromage,vendredi,2024-01,D,2,9.0
FROMAGE SICILIEN,1.949,KG (1 KG),Beurre Oeuf Fromage,samedi,2024-01,D,2,5.946
FUT HEINEKEIN,100.0,PC (1 L),Alcools,dimanche,2024-01,B,2,240.0
GARCI GAZ P.E.T 1 L,219.0,L (1 GR),Eaux et Sodas,vendredi,2024-01,A,2,344.0
GATEAU CHOCOLAT PBC,60.0,PC (1 PC),Viennoiserie,dimanche,2024-01,B,2,100.0
GRENAD,69.1,KG (1 KG),Jus Fruit Lait,vendredi,2024-01,B,2,69.1
HARISSA 5/2,13.0,BOTTE (1 BTE),Epicerie,vendredi,2024-01,A,2,53.0
HUILE VEGETALE 5L,32.0,L (5 PC),Epicerie,vendredi,2024-01,A,2,54.0
JAMBON DE BOEUF FUME,3.2,KG (1 KG),Charcuterie,samedi,2024-01,A,2,18.1
JAMBON DE DINDE,4.9,PC (1 KG),Charcuterie,vendredi,2024-01,A,2,34.15
JEX CARRE,24.0,PC (1 PC),Hygiène,samedi,2024-01,A,2,180.0
JOUR ET NUIT ROSE 1/2,14.0,PC (1 PC),Alcools,dimanche,2024-01,B,2,52.0
JOUR ET NUIT ROUGE 1/2,16.0,PC (1 PC),Alcools,dimanche,2024-01,C,2,48.0
JOUR ET NUIT3/4 BLANC,12.0,PC (1 PC),Alcools,vendredi,2024-01,C,2,30.0
LAVETTE COTON,82.0,PC,Hygiène,dimanche,2024-01,A,2,149.0
LOT CAFE EN GRAINS ( BARISTA N°3 ),78.0,PC (1 KG),Cafe,vendredi,2024-01,A,2,98.0
MAIS EN BOITE,10.0,PC (1 KG),Conserve de légumes,vendredi,2024-01,A,2,92.0
MAIS EN VRAC,2.0,PC (1 KG),Legumes Frais,samedi,2024-01,C,2,9.0
MANGUE,3.0,PC (1 PC),Fruits & Legumes Frais,vendredi,2024-01,A,2,39.0
MARINADE POULET GRILLE 2KG PB,24.0,PC (1 KG),Volaille Surgelée,samedi,2024-01,A,2,36.0
MARS CHOCOLAT,160.0,PC (1 PC),Epicerie,samedi,2024-01,C,2,160.0
MAYO 5L DEJ,80.0,KG (5000 GR),Epicerie,vendredi,2024-01,A,2,170.0
MENTHE FRAICHE,1.0,PC (1 PC),Legumes Frais,jeudi,2024-01,B,2,16.0
MENTOS ROLLS FRUIT FLAVOUR,40.0,PC (1 PC),Epicerie,vendredi,2024-01,D,2,80.0
MENTOS ROLLS MENTHE,40.0,PC,Epicerie,vendredi,2024-01,D,2,80.0
MENTOS ROLLS TUTTI FRUTTI,40.0,PC (1 PC),Epicerie,vendredi,2024-01,D,2,80.0
MIEL DOUX & FRAIS,5.0,PC (1 PC),Epicerie,vendredi,2024-01,C,2,11.0
MIX A CREPE FRANCAISE,60.0,SAC (1 SAC),Pâtisseries,vendredi,2024-01,B,2,150.0
MOELLEUX CHOCOLAT,36.0,PC (1 PC),Viennoiserie,vendredi,2024-01,C,2,108.0
MOUTARDE DIJON 840 GR,6.0,BTE (840 GR),Epicerie,samedi,2024-01,B,2,25.0
MUFFINS VANILLE,24.0,PC (1 PC),Viennoiserie,mardi,2024-01,B,2,96.0
NAPPAGE,1.0,PC,Pâtisseries,dimanche,2024-01,C,2,14.0
NOISETTE GRILLEE CONCASSEE,1.0,PC (1 KG),Fruits Secs,jeudi,2024-01,D,2,3.0
NOIX DE CAJOU GRILLES SALEES 65GR,48.0,PC (1 PC),Fruits Secs,dimanche,2024-01,B,2,96.0
NUGGETS PANE PB,25.0,PC (1 PC),Volaille Surgelée,jeudi,2024-01,A,2,275.0
OEUFS,34.0,PC (30 PC),Beurre Oeuf Fromage,samedi,2024-01,A,2,83.0
OIGNONS BLANC,89.4,KG (1 KG),Legumes Frais,samedi,2024-01,A,2,127.3
OIGNONS ROUGE,85.1,KG,Legumes Frais,dimanche,2024-01,A,2,119.4
OLIVE DENOYETE,7.0,KG (1 KG),Legumes Frais,samedi,2024-01,B,2,35.0
OLIVE NOIRE SLICE,14.0,KG,Legumes Frais,samedi,2024-01,B,2,35.0
ORANGINA BOITE 24 CL,172.0,BTE (1 BTE),Eaux et Sodas,vendredi,2024-01,A,2,347.0
PAILLE ENVELOPPE 7.5MM COLORE,11.0,SCH (50 PC),Consommable,dimanche,2024-01,B,2,47.0
PAILLE ENVELOPPE 7.5MM NOIR,33.0,SCH (100 PC),Consommable,samedi,2024-01,B,2,33.0
PAIN CHAWARMA *10,44.0,PQT (10 PC),Boulangerie_R,samedi,2024-01,A,2,115.0
PAIN DE MIE CEREALE,78.0,PC,Boulangerie_R,vendredi,2024-01,B,2,130.0
PAIN DE MIE NATURE,104.0,PC,Boulangerie_R,vendredi,2024-01,B,2,130.0
PAIN SCHNECK AUX RAISINS SURG PUR BEURRE GF,150.0,PC (1 PC),Viennoiserie,mercredi,2024-01,B,2,1200.0
PAPIER ALUM DE 100,2.0,PC (1 PC),Consommable,jeudi,2024-01,B,2,9.0
PAPIER CUISSON 40*60,1.0,PC (500 PC),Consommable,dimanche,2024-01,C,2,4.0
PAPIER SERVIETTE GOURMANDISE,88.0,PC (1 PC),Consommable,vendredi,2024-01,B,2,128.0
PAPRIKA FORT,1.0,KG (1 KG),Epicerie,dimanche,2024-01,C,2,3.0
PATE PIZZA FOCACCIA 12/40,48.0,PC,Boulangerie_R,vendredi,2024-01,A,2,170.0
PATE PIZZA FOCACCIA D32 CM,20.0,PC (1 PC),Boulangerie_R,vendredi,2024-01,C,2,50.0
PATE PLUME COURTE,12.0,PC (1 KG),Epicerie,samedi,2024-01,B,2,58.0
PATE SPAGHETTI,18.0,PC,Epicerie,dimanche,2024-01,B,2,74.0
PEPPERONI,2.0,KG (1 KG),Charcuterie,mercredi,2024-01,A,2,4.8
PIECE RONDE BOEUF,6.95,KG (1 KG),Viandes Surgelées,mercredi,2024-01,D,2,24.200000000000003
PIMENT DOUX,39.3,KG (1 KG),Legumes Frais,vendredi,2024-01,A,2,97.3
PIMENT FORT,23.0,KG (1 KG),Legumes Frais,lundi,2024-01,A,2,78.95
PIMENT ROUGE SALLE,5.0,KG,Legumes Frais,samedi,2024-01,B,2,20.0
POMME DE TERRE,111.95,KG,Legumes Frais,dimanche,2024-01,A,2,292.25
POUDRE TENDERS PB,10.0,KG (1 KG),Volaille Surgelée,vendredi,2024-01,B,2,42.0
POULET PAC FRAIS,83.86,KG (1 KG),Volaille Fraiche,samedi,2024-01,C,2,98.48
PUREE DE KIWI 1.32KG MONIN,1.0,PC (1320 GR),Pâtisseries,dimanche,2024-01,D,2,2.0
PUREE FRAISE 1.32KG MONIN,2.0,KG (1320 GR),Pâtisseries,dimanche,2024-01,D,2,2.0
QUATRE EPICES MOULU,1.0,PC (1 KG),Epicerie,dimanche,2024-01,C,2,3.0
RACLETTE,1.0,PC (1 PC),Hygiène,mardi,2024-01,B,2,7.0
RAME PAPIER A4,6.0,PC (1 PC),Fournitures de Bureau,mercredi,2024-01,B,2,23.0
REMANENT HERBE CF,2.0,PC (1 PC),Hygiène,samedi,2024-01,B,2,10.0
ROQUETTE SALADE KG,2.6499,KG (1 KG),Legumes Frais,samedi,2024-01,C,2,4.35
ROULEAU CAISSE 80*80,55.0,PC (1 PC),Fournitures de Bureau,dimanche,2024-01,A,2,205.0
ROULEAU DE 750 ETIQUETTE BLANC,4.0,PC,Consommable,vendredi,2024-01,C,2,16.0
ROULEAU TPE,90.0,PC (1 PC),Fournitures de Bureau,dimanche,2024-01,A,2,286.0
SAC EN PAPIER KRAFT 30/30/26,150.0,PC (1 PC),Consommable,jeudi,2024-01,C,2,150.0
SALADE LAITUE TUN,186.35,KG (1 KG),Legumes Frais,vendredi,2024-01,A,2,393.7
SANEX,32.0,PC (1 PC),Hygiène,samedi,2024-01,A,2,100.0
SANIT SURF,24.0,PC (1 PC),Hygiène,vendredi,2024-01,A,2,51.0
SAUCE A L'AIL,3.0,PC,Epicerie,dimanche,2024-01,B,2,12.0
SAUCE A L'AIL PB,8.0,L (1 KG),Epicerie,samedi,2024-01,A,2,11.0
SAUCE BARBECUE PB,15.0,KG,Epicerie,samedi,2024-01,D,2,15.0
SAUCE MAYONNAISE PESTO PB,8.0,L,Epicerie,samedi,2024-01,A,2,11.0
SAUCE PESTO PB,4.0,KG (1 KG),Epicerie,samedi,2024-01,A,2,5.0
SEL FIN DE TABLE,7.0,PC (1 KG),Epicerie,lundi,2024-01,B,2,23.0
SERPILLERE,57.0,PC (1 PC),Hygiène,samedi,2024-01,A,2,122.0
SERVIETTE 30*30 CIGUSTA,48.0,PC (1 PC),Consommable,mercredi,2024-01,B,2,192.0
SIROP DE CARAMEL 1L MONIN,1.0,PC (1000 ML),Pâtisseries,dimanche,2024-01,B,2,5.0
SUCRE EN SACHET CI-GUSTA,30.0,PC (1 PC),Cafe,dimanche,2024-01,B,2,120.0
SUCRE EN SACHET DAILY BREAK,80.0,PC (1 KG),Cafe,vendredi,2024-01,A,2,230.0
THON EN BOITES,70.0,BTE (2.05 KG),Conserve de Poisson,samedi,2024-01,A,2,164.0
TIC TAC MENTHE,12.0,PC (1 PC),Epicerie,dimanche,2024-01,D,2,36.0
TIC TAC ORANGE,12.0,PC (1 PC),Epicerie,dimanche,2024-01,D,2,36.0
TIC TAC STRAWBERRY MIX,12.0,PC (1 PC),Epicerie,dimanche,2024-01,D,2,60.0
TOMATE CERISES,7.7,KG (1 KG),Legumes Frais,samedi,2024-01,A,2,24.95
TOMATE CONCENTRE 4/4,24.0,PC (1 PC),Epicerie,samedi,2024-01,D,2,24.0
TOMATE FRAICHE,242.2,KG (1 KG),Legumes Frais,samedi,2024-01,A,2,526.85
TOMATES SECHEES,0.2,PC (1000 GR),Epicerie,vendredi,2024-01,B,2,5.0
TWIX,75.0,PC (1 PC),Epicerie,vendredi,2024-01,C,2,125.0
VIANDE HACHEE SPECIAL RESTO,45.1,PC (1 KG),Viandes Fraiches,vendredi,2024-01,A,2,191.07
VIANDE SECHE FUME (BRESAOLA) TRANCHES 300GR,3.6,KG (1000 GR),Viandes Fraiches,vendredi,2024-01,A,2,11.0
VINAIGRE 1L,12.0,L (1000 GR),Epicerie,samedi,2024-01,D,2,12.0
AGRAFFE,2.0,PC (1 PC),Fournitures de Bureau,samedi,2024-01,C,3,11.0
AIL,2.0,KG,Legumes Frais,mercredi,2024-01,B,3,8.3
AJAX VITRE,6.0,PC (1 PC),Hygiène,samedi,2024-01,A,3,32.0
AMANDE EFFILEE,1.0,PC (1 KG),Fruits Secs,vendredi,2024-01,B,3,4.0
AMANDES GRILEES SALEES 70GR,12.0,PC (1 PC),Fruits Secs,vendredi,2024-01,B,3,84.0
AMSTEL BEER BLLE 33CL,237.0,BTL (1 BTL),Alcools,lundi,2024-01,B,3,432.0
ASEPCLOR,25.0,PC (1 PC),Hygiène,mercredi,2024-01,A,3,60.0
AUBERGINE LEGUME,7.0,KG (1 KG),Legumes Frais,mercredi,2024-01,A,3,17.85
BACON BOEUF FUME TRANCHES ( 300GR),3.9,KG (1000 GR),Viandes Fraiches,mercredi,2024-01,A,3,6.9
BACON DE DINDE TRANCHES (1 - 1.5 KG),5.0,KG (1 KG),Charcuterie,mardi,2024-01,B,3,43.0
BACTYGEL 703 CF,2.0,BTL (1 BTL),Hygiène,mercredi,2024-01,B,3,4.0
BANANE,18.0,KG (1 PC),Fruits & Legumes Frais,lundi,2024-01,A,3,155.0
BASILIC BARQUETTE,2.05,KG (1 KG),Legumes Frais,lundi,2024-01,A,3,11.05
BLOUSE NON TISSEE,1.0,PC (1 KG),Hygiène,mardi,2024-01,C,3,36.0
BOITE PIZZA 32 cm,100.0,PC (1 PC),Consommable,mercredi,2024-01,C,3,200.0
BOITE PIZZA ONDULEE 31/31,50.0,PC,Consommable,mardi,2024-01,C,3,200.0
BOITE PIZZA PM CIG,200.0,PC (1 PC),Consommable,mercredi,2024-01,B,3,500.0
BORGHELL,4.0,KG (1 KG),Epicerie,lundi,2024-01,C,3,10.0
BOUTEILLE DE VINAIGRETTE 250ML,6.0,PC (250 GR),Epicerie,mercredi,2024-01,A,3,16.0
CACAHUETES GRILLEES SALEES 70GR,12.0,PC (1 PC),Fruits Secs,mardi,2024-01,C,3,60.0
CAKE CHOCOLAT PBC,32.0,PC (1 PC),Viennoiserie,lundi,2024-01,B,3,88.0
CAKE CITRON PBC,72.0,PC (1 PC),Pâtisseries,lundi,2024-01,B,3,216.0
CAKE MARBRE PBC,110.0,PC (1 PC),Viennoiserie,jeudi,2024-01,A,3,363.0
CAPRE VRAC,2.0,KG (1 KG),Legumes Frais,lundi,2024-01,B,3,9.0
CAROTTE,12.05,KG (1 KG),Legumes Frais,lundi,2024-01,A,3,67.1
CAROTTE CAKE PBC,110.0,PC (1 PC),Viennoiserie,dimanche,2024-01,B,3,330.0
CELTIA FUT DE 50L,1.0,PC (50 L),Alcools,lundi,2024-01,B,3,6.0
CHAMPIGNON FRAIS BARQUETTE,11.0,KG (1 KG),Legumes Frais,mercredi,2024-01,A,3,34.5
CHOCOLAT EN POUDRE,41.0,PC (0.2 KG),Cafe,lundi,2024-01,A,3,86.0
CHOUX ROUGE,2.0,PC (1 PC),Legumes Frais,samedi,2024-01,A,3,9.6
CHOUX VERT,1.75,KG (1 KG),Legumes Frais,samedi,2024-01,B,3,12.8
CITRON,2.0,KG (1 KG),Legumes Frais,mercredi,2024-01,A,3,16.75
CITRON SALLE,7.0,KG (1 KG),Legumes Frais,mercredi,2024-01,B,3,28.0
CONCOMBRE,66.5,KG (1 KG),Legumes Frais,mercredi,2024-01,A,3,177.692
CONFITURE DE FRAISES 380G,1.0,PC (1 PC),Conserve de légumes,jeudi,2024-01,D,3,3.0
CORNICHON FRAIS,2.0,KG (1 KG),Legumes Frais,lundi,2024-01,B,3,12.0
COURGETTE,8.85,KG (1 KG),Legumes Frais,mercredi,2024-01,A,3,28.6
COUVERCLE POUR GOB 16 OZ ET 14 OZ,300.0,PC (1 PC),Consommable,lundi,2024-01,D,3,1250.0
COUVERCLE SANS TROU PET BOMBE 80MM,100.0,PC,Consommable,jeudi,2024-01,D,3,600.0
CREME A FOUETTER,2.0,PC (1 KG),Epicerie,dimanche,2024-01,B,3,16.0
CREME DE CUISSON,3.0,L (0.95 L),Pâtisseries,mardi,2024-01,B,3,27.0
DADDY'S CHIPS CLASSIC SEL DE MER 70G,60.0,PC (1 PC),Epicerie,jeudi,2024-01,A,3,225.0
DADDY'S CHIPS SAVORY TRUFFE PARMESAN 70G,15.0,PC (1 PC),Epicerie,vendredi,2024-01,B,3,165.0
DADDY'S CHIPS SPICY PAPRIKA 70G,45.0,PC (1 PC),Epicerie,jeudi,2024-01,A,3,165.0
DINOL,65.0,BIDON (1 KG),Hygiène,mardi,2024-01,A,3,135.0
EMINCE DE BOEUF PORT. SURGELE,6.1,KG (1000 GR),Viandes Surgelées,lundi,2024-01,A,3,79.49000000000001
EPINARD,3.0,KG (1 KG),Legumes Frais,lundi,2024-01,B,3,12.15
ESCALOPE POULET FRAIS,162.49,PC (1 KG),Volaille Surgelée,mercredi,2024-01,A,3,503.16
ESCALOPE POULET PANE CONGELE,32.32,KG,Volaille Surgelée,mardi,2024-01,A,3,128.91
ESSUIES VERRES,1.0,PC (1 PC),Hygiène,dimanche,2024-01,D,3,4.0
ESSUIT TOUT JUMBO,82.0,PC (1 KG),Hygiène,lundi,2024-01,A,3,157.0
FARINE EN PAQUET,20.0,PC (1 KG),Epicerie,mardi,2024-01,A,3,252.0
FILM ETIRABLE 725GR,16.0,PC (1 GR),Consommable,mardi,2024-01,A,3,38.0
FRAISE FRAIS,25.85,PC (1 KG),Fruits & Legumes Frais,mercredi,2024-01,A,3,64.35
FRITE SURGELE 9/9 CLASSIC 2.5 KG,90.0,KG (2.5 KG),Legumes Surgelés,mardi,2024-01,A,3,290.0
FROMAGE BLUE CHEESE GR,2.0,PC (100 GR),Beurre Oeuf Fromage,mardi,2024-01,D,3,9.0
FROMAGE CAMEMBERT 240g,2.0,BTE (240 GR),Beurre Oeuf Fromage,dimanche,2024-01,D,3,12.0
FROMAGE CHEDDAR PORTION KG,12.12,KG,Beurre Oeuf Fromage,vendredi,2024-01,B,3,24.45
FROMAGE EDAM MEULE,5.6240000000000006,KG (1 KG),Beurre Oeuf Fromage,mardi,2024-01,B,3,35.622
FROMAGE FETA (Nature),0.96,PC (1 KG),Beurre Oeuf Fromage,samedi,2024-01,D,3,1.6
FROMAGE LAND OR,5.4,PC (1 KG),Beurre Oeuf Fromage,jeudi,2024-01,A,3,25.4
FROMAGE MAASDAM EN BLOC PB,10.0,KG (1 KG),Beurre Oeuf Fromage,samedi,2024-01,A,3,65.5
FROMAGE MEULE GOUDA KG,7.68,KG (1 KG),Beurre Oeuf Fromage,samedi,2024-01,A,3,32.932
FROMAGE MOZARELLA CARRE KG,75.0,KG (1 KG),Beurre Oeuf Fromage,mardi,2024-01,B,3,145.0
FROMAGE MOZZARELLA MINI,3.0,PC (1 PC),Beurre Oeuf Fromage,jeudi,2024-01,D,3,9.0
FROMAGE SICILIEN,1.924,KG (1 KG),Beurre Oeuf Fromage,samedi,2024-01,D,3,5.946
FUT HEINEKEIN,40.0,PC (1 L),Alcools,lundi,2024-01,B,3,240.0
GANT EN PLASTIQUE,1.0,PC (1 PC),Hygiène,jeudi,2024-01,D,3,24.0
GARCI GAZ P.E.T 1 L,33.0,L (1 GR),Eaux et Sodas,lundi,2024-01,A,3,344.0
GATEAU CHOCOLAT PBC,60.0,PC (1 PC),Viennoiserie,jeudi,2024-01,B,3,100.0
GOBLET PP TRANSPARENT 200CC/80MM YOZEL,100.0,PC,Consommable,jeudi,2024-01,D,3,700.0
GRENAD,34.75,KG (1 KG),Jus Fruit Lait,lundi,2024-01,B,3,69.1
HARISSA 5/2,21.0,BOTTE (1 BTE),Epicerie,mardi,2024-01,A,3,53.0
HUILE VEGETALE 5L,34.0,L (5 PC),Epicerie,lundi,2024-01,A,3,54.0
JAMBON DE BOEUF FUME,4.800000000000001,KG,Charcuterie,jeudi,2024-01,A,3,18.1
JAMBON DE DINDE,8.5,PC (1 KG),Charcuterie,mardi,2024-01,A,3,34.15
JEX CARRE,64.0,PC (1 PC),Hygiène,mercredi,2024-01,A,3,180.0
KETCHUP BIDON 5L,20.0,PC (1 KG),Epicerie,mercredi,2024-01,B,3,35.0
KINDER BUENO,90.0,PC (1 PC),Epicerie,vendredi,2024-01,A,3,300.0
KINDER T4,40.0,PC (1 PC),Epicerie,vendredi,2024-01,B,3,180.0
LAVETTE COTON,77.0,PC (1 PC),Hygiène,mercredi,2024-01,A,3,149.0
LOT CAFE EN GRAINS ( BARISTA N°3 ),75.0,PC (1 KG),Cafe,lundi,2024-01,A,3,98.0
MAIS EN BOITE,14.0,PC (1 KG),Conserve de légumes,lundi,2024-01,A,3,92.0
MARINADE POULET GRILLE 2KG PB,30.0,PC (1 KG),Volaille Surgelée,mardi,2024-01,A,3,36.0
MAYO 5L DEJ,95.0,KG (5000 GR),Epicerie,lundi,2024-01,A,3,170.0
MENTHE FRAICHE,1.0,PC (1 PC),Legumes Frais,lundi,2024-01,B,3,16.0
MENTHE SECHE,0.24,KG,Epicerie,lundi,2024-01,D,3,2.0
MENTOS ROLLS FRUIT FLAVOUR,40.0,PC (1 PC),Epicerie,samedi,2024-01,D,3,80.0
MIX A CREPE FRANCAISE,80.0,SAC (1 SAC),Pâtisseries,mardi,2024-01,B,3,150.0
MOELLEUX CHOCOLAT,36.0,PC (1 PC),Viennoiserie,jeudi,2024-01,C,3,108.0
MOUTARDE DIJON 840 GR,10.0,BTE (840 GR),Epicerie,mercredi,2024-01,B,3,25.0
MUFFINS VANILLE,48.0,PC (1 PC),Viennoiserie,jeudi,2024-01,B,3,96.0
NOISETTE GRILLEE CONCASSEE,1.0,PC (1 KG),Fruits Secs,vendredi,2024-01,D,3,3.0
NOIX DE CAJOU GRILLES SALEES 65GR,12.0,PC (1 PC),Fruits Secs,mardi,2024-01,B,3,96.0
NUGGETS PANE PB,50.0,PC (1 PC),Volaille Surgelée,lundi,2024-01,A,3,275.0
OEUFS,28.0,PC (30 PC),Beurre Oeuf Fromage,lundi,2024-01,A,3,83.0
OIGNONS BLANC,39.3,KG (1 KG),Legumes Frais,vendredi,2024-01,A,3,127.3
OIGNONS ROUGE,39.0,KG (1 KG),Legumes Frais,mardi,2024-01,A,3,119.4
OLIVE DENOYETE,14.0,KG (1 KG),Legumes Frais,lundi,2024-01,B,3,35.0
OLIVE NOIRE SLICE,3.0,KG (1 KG),Legumes Frais,samedi,2024-01,B,3,35.0
ORANGINA BOITE 24 CL,136.0,BTE (1 BTE),Eaux et Sodas,lundi,2024-01,A,3,347.0
PACK FOOD BOWL + COUVERCLE 1.2 L,75.0,PC (1 PC),Consommable,lundi,2024-01,B,3,175.0
PAILLE ENVELOPPE 7.5MM COLORE,20.0,SCH (50 PC),Consommable,lundi,2024-01,B,3,47.0
PAILLE ENVELOPPE 7.5MM NOIR,7.0,SCH (100 PC),Consommable,jeudi,2024-01,B,3,33.0
PAIN CHAWARMA *10,45.0,PQT (10 PC),Boulangerie_R,lundi,2024-01,A,3,115.0
PAIN DE MIE CEREALE,104.0,PC (1 PC),Boulangerie_R,lundi,2024-01,B,3,130.0
PAIN DE MIE NATURE,78.0,PC,Boulangerie_R,lundi,2024-01,B,3,130.0
PAIN SCHNECK AUX RAISINS SURG PUR BEURRE GF,300.0,PC (1 PC),Viennoiserie,mercredi,2024-01,B,3,1200.0
PAPIER ALUM DE 100,9.0,PC (1 PC),Consommable,lundi,2024-01,B,3,9.0
PAPIER SERVIETTE GOURMANDISE,40.0,PC (1 PC),Consommable,samedi,2024-01,B,3,128.0
PATE PAPILLON,4.0,PC (1 KG),Epicerie,lundi,2024-01,D,3,24.0
PATE PIZZA FOCACCIA 12/40,20.0,PC (1 PC),Boulangerie_R,mardi,2024-01,A,3,170.0
PATE PIZZA FOCACCIA D32 CM,20.0,PC (1 PC),Boulangerie_R,mercredi,2024-01,C,3,50.0
PATE PIZZA PANCROCCHINO 32cm,32.0,PC (1 PC),Boulangerie_R,mercredi,2024-01,D,3,51.0
PATE PLUME COURTE,12.0,PC (1 KG),Epicerie,mercredi,2024-01,B,3,58.0
PEPITTE DE DECORATION NOIRE KG,1.4,KG (1000 GR),Epicerie,jeudi,2024-01,D,3,8.5
PILLE AA,19.0,PC (1 GR),Fournitures de Bureau,mardi,2024-01,D,3,20.0
PIMENT DOUX,44.65,KG,Legumes Frais,lundi,2024-01,A,3,97.3
PIMENT ROUGE SALLE,5.0,KG,Legumes Frais,mercredi,2024-01,B,3,20.0
PISTACHE CONCASSEE,2.0,PC (1000 GR),Fruits Secs,vendredi,2024-01,C,3,4.0
POMME DE TERRE,74.05,KG (1 KG),Legumes Frais,mardi,2024-01,A,3,292.25
POUDRE TENDERS PB,10.0,KG (1 KG),Volaille Surgelée,jeudi,2024-01,B,3,42.0
POULET PAC FRAIS,25.69,KG,Volaille Fraiche,mardi,2024-01,C,3,98.48
POULET PANE AMANDE PB,40.0,PC (40 PC),Volaille Surgelée,dimanche,2024-01,A,3,350.0
PUREE DE KIWI 1.32KG MONIN,1.0,PC (1000 GR),Pâtisseries,samedi,2024-01,D,3,2.0
QUATRE EPICES MOULU,1.0,PC (1 KG),Epicerie,mercredi,2024-01,C,3,3.0
RACLETTE,3.0,PC (1 PC),Hygiène,samedi,2024-01,B,3,7.0
RAME PAPIER A4,7.0,PC (1 PC),Fournitures de Bureau,lundi,2024-01,B,3,23.0
REMANENT HERBE CF,4.0,PC (1 PC),Hygiène,mardi,2024-01,B,3,10.0
ROQUETTE SALADE KG,1.4,KG (1 KG),Legumes Frais,mercredi,2024-01,C,3,4.35
ROULEAU CAISSE 80*80,90.0,PC,Fournitures de Bureau,lundi,2024-01,A,3,205.0
ROULEAU TPE,50.0,PC (1 PC),Fournitures de Bureau,jeudi,2024-01,A,3,286.0
SALADE LAITUE TUN,123.05,KG (1 KG),Legumes Frais,lundi,2024-01,A,3,393.7
SANEX,44.0,PC (1 PC),Hygiène,mercredi,2024-01,A,3,100.0
SANIT SURF,11.0,PC (1 PC),Hygiène,mardi,2024-01,A,3,51.0
SAUCE A L'AIL,3.0,PC,Epicerie,mardi,2024-01,B,3,12.0
SAUCE A L'AIL PB,8.0,L (1 KG),Epicerie,mardi,2024-01,A,3,11.0
SAUCE BARBECUE PB,10.0,KG,Epicerie,vendredi,2024-01,D,3,15.0
SAUCE MAYONNAISE PESTO PB,8.0,L (1 L),Epicerie,mardi,2024-01,A,3,11.0
SAUCE PESTO PB,4.0,KG (1 KG),Epicerie,mardi,2024-01,A,3,5.0
SEL FIN DE TABLE,6.0,PC (1 KG),Epicerie,mercredi,2024-01,B,3,23.0
